datetime,dep,tx_incidence,tx_positivite,taux_occupation_sae
2021-09-26,04,87.2,1.59,62.0
2021-09-26,35,52.9,1.47,16.0
2021-09-26,76,42.1,0.94,14.2
2021-09-27,30,61.7,1.25,38.4
2021-09-27,63,44.7,1.2,24.5
2021-09-27,69,61.2,1.23,24.5
2021-09-27,60,42.4,1.0,23.1
2021-09-27,35,47.1,1.35,17.3
2021-09-27,51,45.2,1.21,18.1
2021-09-27,52,28.4,0.93,18.1
2021-09-27,46,48.5,1.23,38.4
2021-09-27,59,45.6,0.94,23.1
2021-09-27,65,48.5,1.08,38.4
2021-09-27,72,45.0,1.43,15.5
2021-09-27,56,31.0,1.02,17.3
2021-09-27,85,21.7,0.7,15.5
2021-09-27,27,31.3,0.92,13.8
2021-09-27,15,25.2,0.81,24.5
2021-09-27,53,54.0,1.79,15.5
2021-09-27,972,144.1,4.27,346.2
2021-09-27,58,17.5,0.78,15.2
2021-09-27,10,44.8,1.16,18.1
2021-09-27,62,21.4,0.61,23.1
2021-09-27,41,22.6,0.78,20.6
2021-09-27,2B,45.5,0.83,50.0
2021-09-27,03,26.3,0.79,24.5
2021-09-27,2A,57.9,0.95,50.0
2021-09-27,04,87.8,1.62,61.5
2021-09-27,11,68.4,1.51,38.4
2021-09-27,84,72.0,1.33,61.5
2021-09-27,05,56.4,1.28,61.5
2021-09-27,77,52.0,1.17,31.7
2021-09-27,87,53.1,1.65,21.1
2021-09-27,78,71.9,1.54,31.7
2021-09-27,94,69.6,1.3,31.7
2021-09-27,39,75.2,1.88,15.2
2021-09-27,80,20.9,0.64,23.1
2021-09-27,16,60.3,1.99,21.1
2021-09-27,33,43.5,1.1,21.1
2021-09-27,90,45.7,0.87,15.2
2021-09-27,34,56.2,1.05,38.4
2021-09-27,36,18.4,0.69,20.6
2021-09-27,974,42.1,1.11,32.7
2021-09-27,64,47.3,1.13,21.1
2021-09-27,971,107.5,3.19,107.4
2021-09-27,88,33.1,0.76,18.1
2021-09-27,48,32.8,1.13,38.4
2021-09-27,31,51.6,1.12,38.4
2021-09-27,26,79.0,1.75,24.5
2021-09-27,81,46.2,1.11,38.4
2021-09-27,07,60.3,1.42,24.5
2021-09-27,45,38.5,1.1,20.6
2021-09-27,06,89.2,1.25,61.5
2021-09-27,02,25.1,0.76,23.1
2021-09-27,83,52.8,0.84,61.5
2021-09-27,43,29.1,0.74,24.5
2021-09-27,50,17.1,0.71,13.8
2021-09-27,49,47.8,1.52,15.5
2021-09-27,86,38.9,1.31,21.1
2021-09-27,67,41.9,0.74,18.1
2021-09-27,32,52.6,1.35,38.4
2021-09-27,82,46.1,1.04,38.4
2021-09-27,79,36.5,1.19,21.1
2021-09-27,18,59.7,1.93,20.6
2021-09-27,70,22.3,0.68,15.2
2021-09-27,74,73.9,1.56,24.5
2021-09-27,68,56.1,0.95,18.1
2021-09-27,40,21.4,0.68,21.1
2021-09-27,66,53.9,1.07,38.4
2021-09-27,76,37.4,0.83,13.8
2021-09-27,24,23.3,0.75,21.1
2021-09-27,19,15.0,0.51,21.1
2021-09-27,38,40.6,1.14,24.5
2021-09-27,91,67.1,1.46,31.7
2021-09-27,14,21.7,0.58,13.8
2021-09-27,13,137.7,1.56,61.5
2021-09-27,71,24.3,0.89,15.2
2021-09-27,54,36.0,0.81,18.1
2021-09-27,73,44.2,1.16,24.5
2021-09-27,29,17.2,0.58,17.3
2021-09-27,37,29.9,0.97,20.6
2021-09-27,44,42.2,1.24,15.5
2021-09-27,75,73.7,0.99,31.7
2021-09-27,89,42.5,1.26,15.2
2021-09-27,976,28.3,1.53,16.7
2021-09-27,28,49.4,1.52,20.6
2021-09-27,93,89.3,1.55,31.7
2021-09-27,22,36.1,1.09,17.3
2021-09-27,08,31.6,0.89,18.1
2021-09-27,47,38.1,0.94,21.1
2021-09-27,25,50.6,1.13,15.2
2021-09-27,42,46.3,1.11,24.5
2021-09-27,12,35.6,0.93,38.4
2021-09-27,09,68.2,1.38,38.4
2021-09-27,973,554.2,15.51,238.5
2021-09-27,21,37.9,1.13,15.2
2021-09-27,57,64.8,1.18,18.1
2021-09-27,17,29.2,0.91,21.1
2021-09-27,92,62.0,1.11,31.7
2021-09-27,95,68.7,1.26,31.7
2021-09-27,23,12.9,0.47,21.1
2021-09-27,55,22.6,0.67,18.1
2021-09-27,01,49.5,1.23,24.5
2021-09-27,61,16.2,0.57,13.8
2021-09-28,84,68.6,1.29,59.6
2021-09-28,43,27.8,0.72,24.2
2021-09-28,2A,58.5,0.97,44.4
2021-09-28,971,105.9,3.11,114.8
2021-09-28,26,75.5,1.71,24.2
2021-09-28,2B,44.4,0.8,44.4
2021-09-28,66,51.2,1.04,37.1
2021-09-28,29,16.7,0.57,17.3
2021-09-28,23,12.9,0.47,20.4
2021-09-28,52,23.6,0.78,17.6
2021-09-28,60,38.5,0.9,21.9
2021-09-28,88,30.0,0.7,17.6
2021-09-28,62,19.4,0.55,21.9
2021-09-28,40,21.6,0.69,20.4
2021-09-28,77,50.4,1.13,30.3
2021-09-28,71,24.8,0.91,12.6
2021-09-28,08,30.5,0.87,17.6
2021-09-28,38,40.1,1.13,24.2
2021-09-28,22,38.8,1.19,17.3
2021-09-28,93,84.4,1.47,30.3
2021-09-28,976,30.8,1.61,16.7
2021-09-28,59,44.7,0.94,21.9
2021-09-28,07,58.7,1.4,24.2
2021-09-28,49,47.3,1.51,14.9
2021-09-28,79,39.2,1.28,20.4
2021-09-28,90,42.1,0.82,12.6
2021-09-28,46,47.9,1.23,37.1
2021-09-28,55,22.6,0.68,17.6
2021-09-28,17,31.5,0.99,20.4
2021-09-28,39,78.0,1.96,12.6
2021-09-28,57,61.1,1.13,17.6
2021-09-28,10,44.5,1.14,17.6
2021-09-28,974,40.1,1.06,32.7
2021-09-28,06,89.1,1.26,59.6
2021-09-28,44,43.5,1.28,14.9
2021-09-28,54,33.7,0.78,17.6
2021-09-28,13,134.0,1.54,59.6
2021-09-28,24,24.5,0.79,20.4
2021-09-28,19,15.4,0.51,20.4
2021-09-28,68,54.2,0.91,17.6
2021-09-28,70,25.3,0.76,12.6
2021-09-28,18,60.0,1.93,21.7
2021-09-28,32,49.5,1.21,37.1
2021-09-28,86,39.6,1.33,20.4
2021-09-28,82,40.4,0.92,37.1
2021-09-28,83,53.6,0.86,59.6
2021-09-28,50,19.6,0.81,13.8
2021-09-28,21,36.8,1.1,12.6
2021-09-28,61,16.2,0.59,13.8
2021-09-28,01,51.8,1.3,24.2
2021-09-28,92,61.9,1.12,30.3
2021-09-28,973,547.0,14.9,261.5
2021-09-28,73,43.5,1.15,24.2
2021-09-28,14,21.0,0.56,13.8
2021-09-28,37,24.6,0.82,21.7
2021-09-28,91,63.5,1.38,30.3
2021-09-28,41,24.4,0.86,21.7
2021-09-28,04,92.0,1.67,59.6
2021-09-28,87,52.6,1.63,20.4
2021-09-28,33,42.4,1.08,20.4
2021-09-28,64,47.4,1.12,20.4
2021-09-28,48,34.1,1.2,37.1
2021-09-28,81,42.5,1.02,37.1
2021-09-28,30,61.6,1.26,37.1
2021-09-28,72,39.8,1.27,14.9
2021-09-28,28,46.6,1.46,21.7
2021-09-28,12,42.0,1.1,37.1
2021-09-28,35,45.1,1.31,17.3
2021-09-28,51,46.5,1.21,17.6
2021-09-28,02,24.0,0.76,21.9
2021-09-28,42,46.2,1.11,24.2
2021-09-28,95,67.8,1.24,30.3
2021-09-28,89,44.0,1.33,12.6
2021-09-28,67,39.0,0.7,17.6
2021-09-28,74,73.0,1.54,24.2
2021-09-28,76,34.4,0.77,13.8
2021-09-28,27,30.0,0.88,13.8
2021-09-28,09,67.6,1.37,37.1
2021-09-28,65,45.4,1.0,37.1
2021-09-28,36,16.6,0.63,21.7
2021-09-28,25,44.7,0.99,12.6
2021-09-28,53,57.6,1.89,14.9
2021-09-28,85,22.7,0.73,14.9
2021-09-28,15,37.1,1.2,24.2
2021-09-28,11,71.9,1.58,37.1
2021-09-28,34,53.1,1.02,37.1
2021-09-28,16,54.9,1.86,20.4
2021-09-28,56,29.8,0.98,17.3
2021-09-28,80,19.7,0.61,21.9
2021-09-28,63,44.2,1.2,24.2
2021-09-28,69,61.8,1.25,24.2
2021-09-28,78,71.9,1.55,30.3
2021-09-28,45,41.2,1.19,21.7
2021-09-28,972,132.7,3.86,330.8
2021-09-28,05,52.9,1.22,59.6
2021-09-28,03,27.5,0.82,24.2
2021-09-28,94,69.3,1.29,30.3
2021-09-28,31,49.0,1.07,37.1
2021-09-28,58,17.0,0.76,12.6
2021-09-28,47,37.5,0.94,20.4
2021-09-28,75,70.8,0.95,30.3
2021-09-29,72,39.8,1.27,14.9
2021-09-29,972,133.0,3.84,319.2
2021-09-29,43,18.5,0.48,22.9
2021-09-29,52,26.6,0.88,15.9
2021-09-29,74,71.5,1.5,22.9
2021-09-29,07,60.9,1.45,22.9
2021-09-29,04,84.8,1.55,58.3
2021-09-29,95,67.4,1.24,29.9
2021-09-29,41,22.3,0.79,21.1
2021-09-29,80,18.4,0.57,22.6
2021-09-29,35,44.3,1.3,16.0
2021-09-29,48,36.7,1.28,34.2
2021-09-29,02,22.4,0.71,22.6
2021-09-29,31,47.8,1.04,34.2
2021-09-29,30,60.0,1.24,34.2
2021-09-29,89,44.9,1.37,11.1
2021-09-29,2A,61.0,1.01,33.3
2021-09-29,22,37.7,1.18,16.0
2021-09-29,77,50.4,1.13,29.9
2021-09-29,78,71.7,1.55,29.9
2021-09-29,03,27.8,0.82,22.9
2021-09-29,08,26.4,0.77,15.9
2021-09-29,73,40.2,1.08,22.9
2021-09-29,24,25.2,0.83,19.4
2021-09-29,58,18.0,0.8,11.1
2021-09-29,01,50.7,1.27,22.9
2021-09-29,47,36.0,0.88,19.4
2021-09-29,65,48.0,1.06,34.2
2021-09-29,23,16.3,0.59,19.4
2021-09-29,61,18.1,0.65,13.3
2021-09-29,16,54.3,1.8,19.4
2021-09-29,83,52.7,0.85,58.3
2021-09-29,75,69.5,0.93,29.9
2021-09-29,27,28.8,0.84,13.3
2021-09-29,15,35.7,1.15,22.9
2021-09-29,49,47.4,1.52,14.9
2021-09-29,86,39.8,1.34,19.4
2021-09-29,71,26.1,0.95,11.1
2021-09-29,69,61.2,1.25,22.9
2021-09-29,55,23.7,0.72,15.9
2021-09-29,12,38.4,1.02,34.2
2021-09-29,56,28.1,0.92,16.0
2021-09-29,50,18.6,0.75,13.3
2021-09-29,11,70.3,1.54,34.2
2021-09-29,54,32.2,0.75,15.9
2021-09-29,44,42.5,1.26,14.9
2021-09-29,79,36.5,1.2,19.4
2021-09-29,17,30.1,0.95,19.4
2021-09-29,971,97.6,2.88,111.1
2021-09-29,28,42.6,1.34,21.1
2021-09-29,25,42.3,0.95,11.1
2021-09-29,66,47.8,0.98,34.2
2021-09-29,70,24.9,0.77,11.1
2021-09-29,976,37.2,1.95,16.7
2021-09-29,84,68.6,1.31,58.3
2021-09-29,32,48.4,1.17,34.2
2021-09-29,85,21.8,0.7,14.9
2021-09-29,63,43.8,1.19,22.9
2021-09-29,92,60.8,1.1,29.9
2021-09-29,91,61.2,1.33,29.9
2021-09-29,40,19.7,0.62,19.4
2021-09-29,19,17.5,0.59,19.4
2021-09-29,37,23.3,0.79,21.1
2021-09-29,76,31.9,0.72,13.3
2021-09-29,42,43.2,1.04,22.9
2021-09-29,09,59.7,1.23,34.2
2021-09-29,973,541.8,14.3,246.2
2021-09-29,45,42.2,1.22,21.1
2021-09-29,81,41.8,1.02,34.2
2021-09-29,38,38.9,1.11,22.9
2021-09-29,21,34.7,1.04,11.1
2021-09-29,10,44.8,1.15,15.9
2021-09-29,87,55.0,1.71,19.4
2021-09-29,64,47.1,1.11,19.4
2021-09-29,18,54.7,1.75,21.1
2021-09-29,51,47.0,1.23,15.9
2021-09-29,68,51.9,0.87,15.9
2021-09-29,67,38.0,0.69,15.9
2021-09-29,06,89.3,1.27,58.3
2021-09-29,2B,40.0,0.72,33.3
2021-09-29,33,41.2,1.06,19.4
2021-09-29,53,59.6,1.97,14.9
2021-09-29,14,23.7,0.63,13.3
2021-09-29,29,13.7,0.47,16.0
2021-09-29,974,38.1,1.02,28.8
2021-09-29,36,14.3,0.52,21.1
2021-09-29,26,75.3,1.72,22.9
2021-09-29,05,48.7,1.13,58.3
2021-09-29,88,27.0,0.64,15.9
2021-09-29,62,18.0,0.52,22.6
2021-09-29,94,67.7,1.26,29.9
2021-09-29,60,38.2,0.91,22.6
2021-09-29,82,40.4,0.91,34.2
2021-09-29,39,72.9,1.84,11.1
2021-09-29,90,42.1,0.83,11.1
2021-09-29,34,50.3,0.97,34.2
2021-09-29,13,128.8,1.49,58.3
2021-09-29,46,46.2,1.18,34.2
2021-09-29,57,60.9,1.14,15.9
2021-09-29,59,42.8,0.92,22.6
2021-09-29,93,80.6,1.42,29.9
2021-09-30,21,35.8,1.06,11.6
2021-09-30,15,35.7,1.15,22.2
2021-09-30,86,37.0,1.27,19.4
2021-09-30,62,16.9,0.49,21.7
2021-09-30,06,91.0,1.29,55.0
2021-09-30,18,51.6,1.67,19.4
2021-09-30,54,31.9,0.75,14.8
2021-09-30,68,46.4,0.77,14.8
2021-09-30,44,42.6,1.27,16.6
2021-09-30,12,37.4,1.0,32.9
2021-09-30,17,30.1,0.96,19.4
2021-09-30,83,50.3,0.82,55.0
2021-09-30,03,25.4,0.74,22.2
2021-09-30,974,37.1,1.02,28.8
2021-09-30,85,22.8,0.74,16.6
2021-09-30,11,67.6,1.46,32.9
2021-09-30,80,19.1,0.59,21.7
2021-09-30,39,72.1,1.8,11.6
2021-09-30,69,60.4,1.24,22.2
2021-09-30,75,70.7,0.95,28.9
2021-09-30,16,45.1,1.51,19.4
2021-09-30,27,29.0,0.86,11.7
2021-09-30,56,24.5,0.82,15.4
2021-09-30,78,68.6,1.48,28.9
2021-09-30,47,34.8,0.86,19.4
2021-09-30,09,52.5,1.11,32.9
2021-09-30,28,40.3,1.26,19.4
2021-09-30,973,522.2,13.96,284.6
2021-09-30,01,53.4,1.34,22.2
2021-09-30,50,16.5,0.67,11.7
2021-09-30,36,14.7,0.54,19.4
2021-09-30,05,39.5,0.95,55.0
2021-09-30,2B,36.2,0.66,27.8
2021-09-30,64,46.7,1.1,19.4
2021-09-30,91,59.2,1.29,28.9
2021-09-30,58,17.5,0.78,11.6
2021-09-30,45,44.8,1.3,19.4
2021-09-30,65,48.9,1.07,32.9
2021-09-30,53,59.9,1.93,16.6
2021-09-30,25,41.2,0.94,11.6
2021-09-30,34,48.6,0.94,32.9
2021-09-30,972,134.1,3.83,292.3
2021-09-30,31,44.5,0.97,32.9
2021-09-30,59,41.3,0.9,21.7
2021-09-30,82,39.6,0.91,32.9
2021-09-30,92,61.2,1.11,28.9
2021-09-30,2A,56.6,0.94,27.8
2021-09-30,07,55.7,1.33,22.2
2021-09-30,60,39.8,0.96,21.7
2021-09-30,971,89.2,2.65,111.1
2021-09-30,22,33.7,1.07,15.4
2021-09-30,55,25.9,0.8,14.8
2021-09-30,88,21.4,0.51,14.8
2021-09-30,94,68.7,1.28,28.9
2021-09-30,79,34.9,1.18,19.4
2021-09-30,29,12.2,0.43,15.4
2021-09-30,71,25.2,0.92,11.6
2021-09-30,77,49.6,1.11,28.9
2021-09-30,14,24.6,0.65,11.7
2021-09-30,61,21.0,0.77,11.7
2021-09-30,70,27.9,0.86,11.6
2021-09-30,24,25.2,0.83,19.4
2021-09-30,89,44.9,1.37,11.6
2021-09-30,67,36.6,0.67,14.8
2021-09-30,04,84.1,1.54,55.0
2021-09-30,51,41.9,1.1,14.8
2021-09-30,35,43.5,1.27,15.4
2021-09-30,37,21.1,0.73,19.4
2021-09-30,46,47.9,1.22,32.9
2021-09-30,48,34.1,1.18,32.9
2021-09-30,87,49.4,1.48,19.4
2021-09-30,32,39.5,0.95,32.9
2021-09-30,10,47.1,1.22,14.8
2021-09-30,30,61.2,1.27,32.9
2021-09-30,81,37.6,0.92,32.9
2021-09-30,72,39.3,1.27,16.6
2021-09-30,33,39.0,1.0,19.4
2021-09-30,02,23.2,0.74,21.7
2021-09-30,95,66.8,1.22,28.9
2021-09-30,42,39.1,0.96,22.2
2021-09-30,74,69.0,1.45,22.2
2021-09-30,76,29.5,0.64,11.7
2021-09-30,19,16.2,0.56,19.4
2021-09-30,41,22.0,0.79,19.4
2021-09-30,13,123.2,1.43,55.0
2021-09-30,73,39.5,1.09,22.2
2021-09-30,63,44.1,1.19,22.2
2021-09-30,38,37.8,1.09,22.2
2021-09-30,23,18.1,0.65,19.4
2021-09-30,57,57.8,1.09,14.8
2021-09-30,84,70.0,1.34,55.0
2021-09-30,90,38.5,0.8,11.6
2021-09-30,52,28.4,0.94,14.8
2021-09-30,66,42.2,0.87,32.9
2021-09-30,93,77.8,1.37,28.9
2021-09-30,40,17.2,0.57,19.4
2021-09-30,08,23.4,0.68,14.8
2021-09-30,26,71.8,1.66,22.2
2021-09-30,49,53.2,1.72,16.6
2021-09-30,976,37.9,2.04,16.7
2021-09-30,43,26.9,0.69,22.2
2021-10-01,32,32.6,0.81,31.2
2021-10-01,43,30.0,0.78,21.5
2021-10-01,75,69.3,0.93,28.5
2021-10-01,13,118.4,1.39,53.7
2021-10-01,19,17.1,0.59,19.2
2021-10-01,28,39.1,1.26,19.4
2021-10-01,42,34.4,0.84,21.5
2021-10-01,09,46.6,1.02,31.2
2021-10-01,70,27.4,0.85,11.1
2021-10-01,16,36.5,1.2,19.2
2021-10-01,73,41.4,1.14,21.5
2021-10-01,76,27.0,0.6,11.2
2021-10-01,23,13.8,0.53,19.2
2021-10-01,85,24.2,0.78,17.1
2021-10-01,11,64.4,1.38,31.2
2021-10-01,31,41.2,0.9,31.2
2021-10-01,972,132.7,3.72,246.2
2021-10-01,93,74.5,1.32,28.5
2021-10-01,34,47.3,0.92,31.2
2021-10-01,61,22.0,0.84,11.2
2021-10-01,25,39.5,0.91,11.1
2021-10-01,52,36.0,1.17,13.3
2021-10-01,53,57.0,1.86,17.1
2021-10-01,65,43.6,0.93,31.2
2021-10-01,26,65.5,1.52,21.5
2021-10-01,69,59.2,1.21,21.5
2021-10-01,58,17.0,0.78,11.1
2021-10-01,92,58.8,1.07,28.5
2021-10-01,974,34.1,0.92,25.0
2021-10-01,74,66.3,1.39,21.5
2021-10-01,68,45.1,0.74,13.3
2021-10-01,95,63.4,1.16,28.5
2021-10-01,48,27.5,0.95,31.2
2021-10-01,64,42.6,1.01,19.2
2021-10-01,37,20.5,0.71,19.4
2021-10-01,35,40.8,1.19,14.2
2021-10-01,57,51.8,0.99,13.3
2021-10-01,44,42.5,1.25,17.1
2021-10-01,67,36.2,0.66,13.3
2021-10-01,54,31.6,0.75,13.3
2021-10-01,24,27.2,0.9,19.2
2021-10-01,91,59.3,1.3,28.5
2021-10-01,89,45.5,1.37,11.1
2021-10-01,06,86.7,1.23,53.7
2021-10-01,47,32.1,0.78,19.2
2021-10-01,14,25.6,0.67,11.2
2021-10-01,49,52.3,1.67,17.1
2021-10-01,12,34.1,0.92,31.2
2021-10-01,976,35.8,1.94,16.7
2021-10-01,18,51.3,1.68,19.4
2021-10-01,87,46.9,1.44,19.2
2021-10-01,45,43.0,1.3,19.4
2021-10-01,40,15.3,0.5,19.2
2021-10-01,83,48.2,0.78,53.7
2021-10-01,02,22.8,0.73,20.3
2021-10-01,33,35.1,0.92,19.2
2021-10-01,66,38.2,0.79,31.2
2021-10-01,72,37.5,1.21,17.1
2021-10-01,973,509.8,13.52,253.8
2021-10-01,27,30.6,0.93,11.2
2021-10-01,81,37.6,0.91,31.2
2021-10-01,38,38.2,1.1,21.5
2021-10-01,30,59.9,1.25,31.2
2021-10-01,41,17.7,0.66,19.4
2021-10-01,86,33.6,1.17,19.2
2021-10-01,10,50.0,1.33,13.3
2021-10-01,21,34.9,1.02,11.1
2021-10-01,15,33.6,1.13,21.5
2021-10-01,17,27.5,0.88,19.2
2021-10-01,01,54.3,1.36,21.5
2021-10-01,56,24.9,0.83,14.2
2021-10-01,84,69.5,1.36,53.7
2021-10-01,39,66.7,1.64,11.1
2021-10-01,08,24.1,0.71,13.3
2021-10-01,94,69.8,1.3,28.5
2021-10-01,62,18.0,0.52,20.3
2021-10-01,04,78.1,1.38,53.7
2021-10-01,07,58.4,1.42,21.5
2021-10-01,51,39.6,1.06,13.3
2021-10-01,88,15.3,0.37,13.3
2021-10-01,60,37.9,0.93,20.3
2021-10-01,63,41.4,1.1,21.5
2021-10-01,971,81.2,2.42,107.4
2021-10-01,03,24.8,0.73,21.5
2021-10-01,36,13.4,0.51,19.4
2021-10-01,22,35.1,1.12,14.2
2021-10-01,55,22.6,0.71,13.3
2021-10-01,59,39.3,0.87,20.3
2021-10-01,90,40.7,0.87,11.1
2021-10-01,05,36.0,0.87,53.7
2021-10-01,80,18.2,0.59,20.3
2021-10-01,46,46.8,1.21,31.2
2021-10-01,78,65.4,1.42,28.5
2021-10-01,50,15.5,0.62,11.2
2021-10-01,2A,64.0,1.05,27.8
2021-10-01,82,40.7,0.96,31.2
2021-10-01,29,12.0,0.42,14.2
2021-10-01,71,24.3,0.88,11.1
2021-10-01,79,34.1,1.2,19.2
2021-10-01,77,49.4,1.11,28.5
2021-10-01,2B,36.2,0.67,27.8
2021-10-02,15,32.2,1.1,21.1
2021-10-02,27,30.5,0.92,11.7
2021-10-02,29,12.0,0.43,11.7
2021-10-02,02,20.9,0.66,20.5
2021-10-02,72,38.7,1.25,15.5
2021-10-02,36,11.0,0.42,20.0
2021-10-02,81,35.8,0.86,30.2
2021-10-02,89,49.1,1.42,10.6
2021-10-02,88,13.6,0.33,12.9
2021-10-02,06,84.5,1.18,53.0
2021-10-02,46,42.2,1.1,30.2
2021-10-02,66,37.6,0.77,30.2
2021-10-02,71,23.0,0.82,10.6
2021-10-02,91,57.2,1.24,28.1
2021-10-02,45,40.1,1.23,20.0
2021-10-02,55,18.7,0.59,12.9
2021-10-02,83,45.8,0.74,53.0
2021-10-02,68,43.1,0.69,12.9
2021-10-02,59,38.5,0.84,20.5
2021-10-02,74,63.6,1.31,21.1
2021-10-02,47,30.3,0.74,19.2
2021-10-02,76,26.0,0.58,11.7
2021-10-02,03,22.0,0.64,21.1
2021-10-02,79,33.3,1.16,19.2
2021-10-02,04,68.4,1.19,53.0
2021-10-02,44,42.3,1.23,15.5
2021-10-02,37,19.5,0.68,20.0
2021-10-02,35,40.0,1.17,11.7
2021-10-02,67,34.5,0.62,12.9
2021-10-02,13,114.6,1.35,53.0
2021-10-02,64,39.1,0.91,19.2
2021-10-02,84,69.5,1.34,53.0
2021-10-02,48,28.8,1.0,30.2
2021-10-02,12,32.3,0.86,30.2
2021-10-02,2B,32.9,0.62,27.8
2021-10-02,976,33.6,1.81,16.7
2021-10-02,973,496.8,13.17,230.8
2021-10-02,49,52.1,1.65,15.5
2021-10-02,51,42.2,1.15,12.9
2021-10-02,57,51.1,0.97,12.9
2021-10-02,18,45.6,1.51,20.0
2021-10-02,08,24.9,0.73,12.9
2021-10-02,94,68.4,1.27,28.1
2021-10-02,87,41.3,1.26,19.2
2021-10-02,21,33.0,0.95,10.6
2021-10-02,62,17.3,0.49,20.5
2021-10-02,10,49.7,1.29,12.9
2021-10-02,24,30.1,1.0,19.2
2021-10-02,86,32.2,1.11,19.2
2021-10-02,17,27.2,0.86,19.2
2021-10-02,54,30.8,0.73,12.9
2021-10-02,30,56.9,1.19,30.2
2021-10-02,14,25.3,0.66,11.7
2021-10-02,95,62.2,1.13,28.1
2021-10-02,73,41.8,1.12,21.1
2021-10-02,58,15.5,0.72,10.6
2021-10-02,32,33.2,0.83,30.2
2021-10-02,2A,61.6,1.0,27.8
2021-10-02,52,37.2,1.22,12.9
2021-10-02,60,38.1,0.93,20.5
2021-10-02,93,71.2,1.27,28.1
2021-10-02,26,61.5,1.42,21.1
2021-10-02,61,20.2,0.78,11.7
2021-10-02,972,134.1,3.69,219.2
2021-10-02,01,56.3,1.4,21.1
2021-10-02,33,32.2,0.85,19.2
2021-10-02,43,32.6,0.83,21.1
2021-10-02,56,24.4,0.81,11.7
2021-10-02,77,49.4,1.09,28.1
2021-10-02,92,59.8,1.08,28.1
2021-10-02,78,64.2,1.37,28.1
2021-10-02,69,58.2,1.18,21.1
2021-10-02,07,61.2,1.49,21.1
2021-10-02,34,45.0,0.86,30.2
2021-10-02,41,18.0,0.68,20.0
2021-10-02,65,40.1,0.84,30.2
2021-10-02,80,17.0,0.54,20.5
2021-10-02,974,34.2,0.89,23.1
2021-10-02,82,39.2,0.93,30.2
2021-10-02,63,38.8,1.02,21.1
2021-10-02,11,67.1,1.42,30.2
2021-10-02,75,69.4,0.92,28.1
2021-10-02,70,26.2,0.8,10.6
2021-10-02,09,42.6,0.93,30.2
2021-10-02,38,37.2,1.06,21.1
2021-10-02,05,40.2,0.94,53.0
2021-10-02,42,33.0,0.79,21.1
2021-10-02,90,35.0,0.74,10.6
2021-10-02,28,38.9,1.27,20.0
2021-10-02,40,14.6,0.47,19.2
2021-10-02,50,15.3,0.62,11.7
2021-10-02,85,22.8,0.73,15.5
2021-10-02,39,66.3,1.6,10.6
2021-10-02,53,56.0,1.83,15.5
2021-10-02,31,38.1,0.82,30.2
2021-10-02,971,79.9,2.37,118.5
2021-10-02,25,36.2,0.82,10.6
2021-10-02,22,33.0,1.05,11.7
2021-10-02,19,17.5,0.6,19.2
2021-10-02,23,12.0,0.46,19.2
2021-10-02,16,31.0,1.03,19.2
2021-10-03,2A,63.4,1.02,27.8
2021-10-03,53,55.3,1.8,15.5
2021-10-03,91,56.6,1.23,28.2
2021-10-03,47,29.1,0.71,19.7
2021-10-03,79,33.3,1.16,19.7
2021-10-03,25,35.6,0.8,10.6
2021-10-03,34,44.6,0.86,30.0
2021-10-03,93,69.3,1.24,28.2
2021-10-03,57,51.1,0.97,12.9
2021-10-03,37,19.3,0.68,19.4
2021-10-03,07,61.2,1.49,20.9
2021-10-03,29,11.9,0.42,11.7
2021-10-03,67,34.4,0.62,12.9
2021-10-03,23,12.0,0.46,19.7
2021-10-03,89,47.9,1.38,10.6
2021-10-03,22,32.5,1.03,11.7
2021-10-03,24,30.4,1.01,19.7
2021-10-03,972,135.5,3.72,219.2
2021-10-03,31,38.4,0.83,30.0
2021-10-03,77,49.0,1.09,28.2
2021-10-03,971,77.7,2.3,118.5
2021-10-03,52,37.2,1.22,12.9
2021-10-03,02,21.7,0.68,20.5
2021-10-03,72,36.8,1.19,15.5
2021-10-03,70,27.0,0.83,10.6
2021-10-03,19,18.7,0.64,19.7
2021-10-03,66,37.4,0.77,30.0
2021-10-03,45,39.7,1.22,19.4
2021-10-03,32,33.2,0.83,30.0
2021-10-03,39,66.3,1.6,10.6
2021-10-03,55,18.7,0.59,12.9
2021-10-03,88,13.6,0.33,12.9
2021-10-03,95,62.1,1.13,28.2
2021-10-03,74,63.6,1.31,20.9
2021-10-03,38,37.2,1.06,20.9
2021-10-03,76,25.4,0.57,11.7
2021-10-03,42,31.4,0.76,20.9
2021-10-03,81,30.9,0.75,30.0
2021-10-03,59,39.0,0.85,20.5
2021-10-03,61,20.2,0.79,11.7
2021-10-03,33,31.9,0.84,19.7
2021-10-03,82,38.1,0.9,30.0
2021-10-03,65,40.1,0.84,30.0
2021-10-03,71,22.8,0.82,10.6
2021-10-03,2B,29.1,0.55,27.8
2021-10-03,48,28.8,1.01,30.0
2021-10-03,92,60.1,1.08,28.2
2021-10-03,87,41.5,1.27,19.7
2021-10-03,94,69.1,1.28,28.2
2021-10-03,51,41.2,1.12,12.9
2021-10-03,43,33.5,0.86,20.9
2021-10-03,10,49.0,1.27,12.9
2021-10-03,58,15.5,0.73,10.6
2021-10-03,30,57.2,1.2,30.0
2021-10-03,60,38.1,0.94,20.5
