url_test,prod_url
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/012/012com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/012/012com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/030/030com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/030/030com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/031/031com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/031/031com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/032/032com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/032/032com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/034/034com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/034/034com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/046/046com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/046/046com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/048/048com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/048/048com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/065/065com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/065/065com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/066/066com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/066/066com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/081/081com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/081/081com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/076/082/082com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/076/082/082com.xml
https://www.resultats-elections.interieur.gouv.fr/telechargements/EssaiPR2022/resultatsT1/084/001/001com.xml,https://www.resultats-elections.interieur.gouv.fr/telechargements/PR2022/resultatsT1/084/001/001com.xml
